itemcode,itemdesc,catcode,category,company,brand,packaging,flavor,color,qty,uomdesc,pack_size,launchdate
20121324,PRAN UP-LEMON-LEMON PET 250 ML,118,SOFT DRINKS-NP,THE AGRI. MKT. - BNGLADESH,PRAN UP,PET,LEMON,,250,ML,250.000 ML,201302
20121454,7 UP-LEMON-CAN 250 ML,118,SOFT DRINKS-NP,PEPSI COLA CMPNY IMPRTD-IMPRTD,7 UP,CAN,LEMON,,250,ML,250.000 ML,201304
20121457,MOUNTAIN DEW-LEMON-CAN 250 ML,118,SOFT DRINKS-NP,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,CAN,LEMON,,250,ML,250.000 ML,201304
20121459,PEPSI-COLA-CAN 250 ML,118,SOFT DRINKS-NP,PEPSI COLA CMPNY IMPRTD-IMPRTD,PEPSI,CAN,COLA,,250,ML,250.000 ML,201304
20121486,7 UP-LEMON-PET 2250 ML,118,SOFT DRINKS-NP,VARUN BEVERAGE -NEPAL,7 UP,PET,LEMON,,2250,ML,2250.000 ML,201305
20121484,MIRINDA ORANGE-ORANGE-ORANGE PET 2250 ML,118,SOFT DRINKS-NP,VARUN BEVERAGE -NEPAL,MIRINDA ORANGE,PET,ORANGE,,2250,ML,2250.000 ML,201305
20121485,MOUNTAIN DEW-LEMON-PET 2250 ML,118,SOFT DRINKS-NP,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,PET,LEMON,,2250,ML,2250.000 ML,201305
20121483,PEPSI-COLA-PET 2250 ML,118,SOFT DRINKS-NP,VARUN BEVERAGE -NEPAL,PEPSI,PET,COLA,,2250,ML,2250.000 ML,201305
20121653,THUMS UP-COLA-PET 2000 ML,118,SOFT DRINKS-NP,COCA COLA COMPANY IMPRTD-IMPTD,THUMS UP,PET,COLA,,2000,ML,2000.000 ML,201308
20122933,COCA-COLA-COLA-PET 750 ML,118,SOFT DRINKS-NP,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,PET,COLA,,750,ML,750.000 ML,201401
20122934,SPRITE-LEMON-PET 750 ML,118,SOFT DRINKS-NP,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,PET,LEMON,,750,ML,750.000 ML,201401
20123283,FANTA ORANGE-ORANGE-ORANGE PET 750 ML,118,SOFT DRINKS-NP,COCA COLA COMPANY IMPRTD-IMPTD,FANTA ORANGE,PET,ORANGE,,750,ML,750.000 ML,201402
20123342,COCA-COLA-COLA-PET 1000 ML,118,SOFT DRINKS-NP,BOTTLERS NEPAL - NEPAL,COCA-COLA,PET,COLA,,1000,ML,1000.000 ML,201403
20123343,FANTA ORANGE-ORANGE-ORANGE PET 1000 ML,118,SOFT DRINKS-NP,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,PET,ORANGE,,1000,ML,1000.000 ML,201403
20123344,SPRITE-LEMON-PET 1000 ML,118,SOFT DRINKS-NP,BOTTLERS NEPAL - NEPAL,SPRITE,PET,LEMON,,1000,ML,1000.000 ML,201403
20123670,APPY FIZZ APPLE-APPLE-APPLE PET 250 ML,118,SOFT DRINKS-NP,DUGAR FOOD & BEVERAGE-NEPAL,APPY FIZZ APPLE,PET,APPLE,,250,ML,250.000 ML,201404
20123702,FIZZY CLUB SODA-SODA-PET 600 ML,118,SOFT DRINKS-NP,HIM GANGA BEVERAGE-NEPAL,FIZZY CLUB SODA,PET,SODA,,600,ML,600.000 ML,201405
20124048,SPRITE-LEMON-CAN 300 ML,118,SOFT DRINKS-NP,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,CAN,LEMON,,300,ML,300.000 ML,201408
20124049,SPRITE-LEMON-PET 400 ML,118,SOFT DRINKS-NP,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,PET,LEMON,,400,ML,400.000 ML,201408
20124197,FIZZY CLUB SODA-SODA-PET 250 ML,118,SOFT DRINKS-NP,HIM GANGA BEVERAGE-NEPAL,FIZZY CLUB SODA,PET,SODA,,250,ML,250.000 ML,201410
20124896,SPEED DEW LEMON-LEMON-LEMON PET 250 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,SPEED DEW LEMON,PET,LEMON,,250,ML,250.000 ML,201506
20125226,7 UP-LEMON-PET 500 ML,118,SOFT DRINKS-NP,PEPSI COLA CMPNY IMPRTD-IMPRTD,7 UP,PET,LEMON,,500,ML,500.000 ML,201510
20125227,MIRINDA ORANGE-ORANGE-ORANGE PET 500 ML,118,SOFT DRINKS-NP,PEPSI COLA CMPNY IMPRTD-IMPRTD,MIRINDA ORANGE,PET,ORANGE,,500,ML,500.000 ML,201510
20125225,THUMS UP-COLA-PET 400 ML,118,SOFT DRINKS-NP,COCA COLA COMPANY IMPRTD-IMPTD,THUMS UP,PET,COLA,,400,ML,400.000 ML,201510
20125599,EVERVESS CLUB-SODA-SODA PET 600 ML,118,SOFT DRINKS-NP,VARUN BEVERAGE -NEPAL,EVERVESS CLUB,PET,SODA,,600,ML,600.000 ML,201603
20125712,MOUNTAIN DEW-LEMON-PET 400 ML,118,SOFT DRINKS-NP,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,PET,LEMON,,400,ML,400.000 ML,201604
20125790,MAXX COLA-COLA-PET 250 ML,118,SOFT DRINKS-NP,THE AGRI. MKT. - BNGLADESH,MAXX COLA,PET,COLA,,250,ML,250.000 ML,201605
20127332,CAMPA COLA-COLA-PET 250 ML,118,SOFT DRINKS-NP,EVEREST FOOD & BEVERAGE-NEPAL,CAMPA COLA,PET,COLA,,250,ML,250.000 ML,201704
20127374,MAXX COLA-COLA-PET 500 ML,118,SOFT DRINKS-NP,THE AGRI. MKT. - BNGLADESH,MAXX COLA,PET,COLA,,500,ML,500.000 ML,201704
45500,PRAN-JEERA-ZEERA PANI CUMIN PET 250ML,118,SOFT DRINKS-NP,THE AGRI. MKT. - BNGLADESH,PRAN,PET,JEERA,,250,ML,250.000 ML,201707
46402,CHOICE COLA-COLA-COLA FLAVOUR PET 500 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,CHOICE COLA,PET,COLA,,500,ML,500.000 ML,201708
46404,CHOICE COLA-COLA-COLA FLAVOUR PET 250 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,CHOICE COLA,PET,COLA,,250,ML,250.000 ML,201708
46309,FUNDA-ORANGE-ORANGE PET 250 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,FUNDA,PET,ORANGE,,250,ML,250.000 ML,201708
46930,MOUNTAIN DEW-LEMON-PET 1250 ML,118,SOFT DRINKS-NP,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,PET,LEMON,,1250,ML,1250.000 ML,201710
47426,MAXX COLA-COLA-CAN 330 ML,118,SOFT DRINKS-NP,THE AGRI. MKT. - BNGLADESH,MAXX COLA,CAN,COLA,,330,ML,330.000 ML,201711
47389,UNIQUE DEU-LEMON-PET 250 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,UNIQUE DEU,PET,LEMON,,250,ML,250.000 ML,201711
48440,MOUNTAIN DEW-LEMON-PET 750 ML,118,SOFT DRINKS-NP,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,PET,LEMON,,750,ML,750.000 ML,201803
48650,FANCY-ORANGE-ORANGE PET 250 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,FANCY,PET,ORANGE,,250,ML,250.000 ML,201804
48655,FUNDA-ORANGE-ORANGE PET 500 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,FUNDA,PET,ORANGE,,500,ML,500.000 ML,201804
48648,MONSOON DEW-LEMON-PET 250 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,MONSOON DEW,PET,LEMON,,250,ML,250.000 ML,201804
48651,UNIQUE DEU-LEMON-PET 500 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,UNIQUE DEU,PET,LEMON,,500,ML,500.000 ML,201804
48859,MONSOON DEW-LEMON-PET 500 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,MONSOON DEW,PET,LEMON,,500,ML,500.000 ML,201805
49151,CUTE-ORANGE-ORANGE PET 500 ML,118,SOFT DRINKS-NP,LUMBINI BEVERAGE-NEPAL,CUTE,PET,ORANGE,,500,ML,500.000 ML,201806
49153,CUTE-LEMON-DEU PET 500 ML,118,SOFT DRINKS-NP,LUMBINI BEVERAGE-NEPAL,CUTE,PET,LEMON,,500,ML,500.000 ML,201806
49152,FANCY-ORANGE-ORANGE PET 1500 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,FANCY,PET,ORANGE,,1500,ML,1500.000 ML,201806
49148,MONSOON DEW-LEMON-PET 1500 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,MONSOON DEW,PET,LEMON,,1500,ML,1500.000 ML,201806
49149,MOUNTAIN DEW-LEMON-PET 300 ML,118,SOFT DRINKS-NP,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,PET,LEMON,,300,ML,300.000 ML,201806
49890,CAMPA GREEN LEMON-LEMON-PET 250 ML,118,SOFT DRINKS-NP,EVEREST FOOD & BEVERAGE-NEPAL,CAMPA GREEN LEMON,PET,LEMON,,250,ML,250.000 ML,201809
49837,CLUB COLA-COLA-PET 250 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,CLUB COLA,PET,COLA,,250,ML,250.000 ML,201809
49829,CUTE-COLA-COLA PET 1500 ML,118,SOFT DRINKS-NP,LUMBINI BEVERAGE-NEPAL,CUTE,PET,COLA,,1500,ML,1500.000 ML,201809
49830,CUTE-ORANGE-ORANGE PET 250 ML,118,SOFT DRINKS-NP,LUMBINI BEVERAGE-NEPAL,CUTE,PET,ORANGE,,250,ML,250.000 ML,201809
49831,CUTE-COLA-COLA PET 250 ML,118,SOFT DRINKS-NP,LUMBINI BEVERAGE-NEPAL,CUTE,PET,COLA,,250,ML,250.000 ML,201809
49833,CUTE-COLA-COLA PET 500 ML,118,SOFT DRINKS-NP,LUMBINI BEVERAGE-NEPAL,CUTE,PET,COLA,,500,ML,500.000 ML,201809
49834,CUTE-LEMON-DEU PET 250 ML,118,SOFT DRINKS-NP,LUMBINI BEVERAGE-NEPAL,CUTE,PET,LEMON,,250,ML,250.000 ML,201809
49810,RIGHT-LEMON-PET 2250 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,RIGHT,PET,LEMON,,2250,ML,2250.000 ML,201809
50051,7 UP NIMBOOZ-SODA-MASALA SODA PET 300 ML,118,SOFT DRINKS-NP,PEPSI COLA CMPNY IMPRTD-IMPRTD,7 UP NIMBOOZ,PET,SODA,,300,ML,300.000 ML,201810
49984,CLUB COLA-COLA-PET 500 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,CLUB COLA,PET,COLA,,500,ML,500.000 ML,201810
49912,RIGHT-LEMON-PET 500 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,RIGHT,PET,LEMON,,500,ML,500.000 ML,201810
50053,RIGHT-LEMON-PET 250 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,RIGHT,PET,LEMON,,250,ML,250.000 ML,201810
50465,MOUNTAIN DEW-LEMON-PET 500 ML,118,SOFT DRINKS-NP,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,PET,LEMON,,500,ML,500.000 ML,201811
50468,PEPSI-COLA-PET 750 ML,118,SOFT DRINKS-NP,PEPSI COLA CMPNY IMPRTD-IMPRTD,PEPSI,PET,COLA,,750,ML,750.000 ML,201811
50665,7 UP NIMBOOZ-SODA-MASALA SODA RGB 200 ML,118,SOFT DRINKS-NP,PEPSI COLA CMPNY IMPRTD-IMPRTD,7 UP NIMBOOZ,RGB,SODA,,200,ML,200.000 ML,201812
50664,COCA-COLA ZERO-COLA-PET 500 ML,118,SOFT DRINKS-NP,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA ZERO,PET,COLA,,500,ML,500.000 ML,201812
50902,RIGHT-LEMON-PET 1500 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,RIGHT,PET,LEMON,,1500,ML,1500.000 ML,201812
51044,CLUB COLA-COLA-PET 1500 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,CLUB COLA,PET,COLA,,1500,ML,1500.000 ML,201901
51303,MONSOON DEW-LEMON-PET 2250 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,MONSOON DEW,PET,LEMON,,2250,ML,2250.000 ML,201901
51424,CHAT COLA-COLA-COLA PET 1500 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,CHAT COLA,PET,COLA,,1500,ML,1500.000 ML,201902
51544,MAINTAN DEW-LEMON-PET 250 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,MAINTAN DEW,PET,LEMON,,250,ML,250.000 ML,201902
51771,CLUB COLA-COLA-PET 2250 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,CLUB COLA,PET,COLA,,2250,ML,2250.000 ML,201903
51773,FANCY-ORANGE-ORANGE PET 2250 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,FANCY,PET,ORANGE,,2250,ML,2250.000 ML,201903
52101,CHAT COLA-COLA-COLA PET 250 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,CHAT COLA,PET,COLA,,250,ML,250.000 ML,201904
52155,CLASS COLA-COLA-ORIGINAL TASTE PET 500 ML,118,SOFT DRINKS-NP,MANAKAMANA FRUIT & BEVERAGE-NP,CLASS COLA,PET,COLA,,500,ML,500.000 ML,201904
51970,COCA-COLA-COLA-PET 2250 ML,118,SOFT DRINKS-NP,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,PET,COLA,,2250,ML,2250.000 ML,201904
51969,FANTA ORANGE-ORANGE-PET 2250 ML,118,SOFT DRINKS-NP,COCA COLA COMPANY IMPRTD-IMPTD,FANTA ORANGE,PET,ORANGE,,2250,ML,2250.000 ML,201904
52146,FRESH-ORANGE-ORANGE PET 250 ML,118,SOFT DRINKS-NP,MANAKAMANA FRUIT & BEVERAGE-NP,FRESH,PET,ORANGE,,250,ML,250.000 ML,201904
52158,MACHO DEW-LEMON-PET 250 ML,118,SOFT DRINKS-NP,MANAKAMANA FRUIT & BEVERAGE-NP,MACHO DEW,PET,LEMON,,250,ML,250.000 ML,201904
51971,SPRITE-LEMON-PET 2250 ML,118,SOFT DRINKS-NP,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,PET,LEMON,,2250,ML,2250.000 ML,201904
52153,STRIKE-LEMON-CLEAR PET 250 ML,118,SOFT DRINKS-NP,MANAKAMANA FRUIT & BEVERAGE-NP,STRIKE,PET,LEMON,,250,ML,250.000 ML,201904
52154,STRIKE-LEMON-CLEAR PET 500 ML,118,SOFT DRINKS-NP,MANAKAMANA FRUIT & BEVERAGE-NP,STRIKE,PET,LEMON,,500,ML,500.000 ML,201904
52230,CLASS COLA-COLA-ORIGINAL TASTE PET 250 ML,118,SOFT DRINKS-NP,MANAKAMANA FRUIT & BEVERAGE-NP,CLASS COLA,PET,COLA,,250,ML,250.000 ML,201905
52304,CLASS COLA-COLA-ORIGINAL TASTE PET 2250 ML,118,SOFT DRINKS-NP,MANAKAMANA FRUIT & BEVERAGE-NP,CLASS COLA,PET,COLA,,2250,ML,2250.000 ML,201905
52245,FANCY-ORANGE-ORANGE PET 500 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,FANCY,PET,ORANGE,,500,ML,500.000 ML,201905
52305,MACHO DEW-LEMON-PET 500 ML,118,SOFT DRINKS-NP,MANAKAMANA FRUIT & BEVERAGE-NP,MACHO DEW,PET,LEMON,,500,ML,500.000 ML,201905
52333,MACHO DEW-LEMON-PET 1500 ML,118,SOFT DRINKS-NP,MANAKAMANA FRUIT & BEVERAGE-NP,MACHO DEW,PET,LEMON,,1500,ML,1500.000 ML,201905
52226,MAINTAN DEW-LEMON-PET 1500 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,MAINTAN DEW,PET,LEMON,,1500,ML,1500.000 ML,201905
52249,STRIKE-LEMON-CLEAR PET 2250 ML,118,SOFT DRINKS-NP,MANAKAMANA FRUIT & BEVERAGE-NP,STRIKE,PET,LEMON,,2250,ML,2250.000 ML,201905
52357,THUMS UP-COLA-PET 750 ML,118,SOFT DRINKS-NP,COCA COLA COMPANY IMPRTD-IMPTD,THUMS UP,PET,COLA,,750,ML,750.000 ML,201905
52565,CLASS COLA-COLA-ORIGINAL TASTE PET 1500 ML,118,SOFT DRINKS-NP,MANAKAMANA FRUIT & BEVERAGE-NP,CLASS COLA,PET,COLA,,1500,ML,1500.000 ML,201906
52571,COLD COLA-COLA-ORIGINAL TASTE PET 250 ML,118,SOFT DRINKS-NP,MANAKAMANA FRUIT & BEVERAGE-NP,COLD COLA,PET,COLA,,250,ML,250.000 ML,201906
52564,FRESH-ORANGE-ORANGE PET 1500 ML,118,SOFT DRINKS-NP,MANAKAMANA FRUIT & BEVERAGE-NP,FRESH,PET,ORANGE,,1500,ML,1500.000 ML,201906
52570,MACHO DEW-LEMON-PET 2250 ML,118,SOFT DRINKS-NP,MANAKAMANA FRUIT & BEVERAGE-NP,MACHO DEW,PET,LEMON,,2250,ML,2250.000 ML,201906
52884,CHISO-LEMON-DEW PET 250 ML,118,SOFT DRINKS-NP,LUMBINI BEVERAGE-NEPAL,CHISO,PET,LEMON,,250,ML,250.000 ML,201907
52886,CHISO-ORANGE-ORANGE PET 250 ML,118,SOFT DRINKS-NP,LUMBINI BEVERAGE-NEPAL,CHISO,PET,ORANGE,,250,ML,250.000 ML,201907
52826,CLUB SODA-SODA-PURE SODA PET 500 ML EXT PUNCH,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,CLUB SODA,PET,SODA,,500,ML,500.000 ML,201907
52789,COCA-COLA-COLA-PET 250 ML,118,SOFT DRINKS-NP,BOTTLERS NEPAL - NEPAL,COCA-COLA,PET,COLA,,250,ML,250.000 ML,201907
52745,FANTA ORANGE-ORANGE-ORANGE PET 250 ML,118,SOFT DRINKS-NP,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,PET,ORANGE,,250,ML,250.000 ML,201907
52746,MAINTAN DEW-LEMON-PET 500 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,MAINTAN DEW,PET,LEMON,,500,ML,500.000 ML,201907
52791,SIGHT-LEMON-PET 250 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,SIGHT,PET,LEMON,,250,ML,250.000 ML,201907
52744,SPRITE-LEMON-PET 250 ML,118,SOFT DRINKS-NP,BOTTLERS NEPAL - NEPAL,SPRITE,PET,LEMON,,250,ML,250.000 ML,201907
53176,CHISO-COLA-COLA PET 250 ML,118,SOFT DRINKS-NP,LUMBINI BEVERAGE-NEPAL,CHISO,PET,COLA,,250,ML,250.000 ML,201908
53172,COOL COLA-COLA-PET 250 ML,118,SOFT DRINKS-NP,PATHIBHARA FOOD & PCKNG UDY-NP,COOL COLA,PET,COLA,,250,ML,250.000 ML,201908
53567,CONFIRM CHISO-ORANGE-ORANGE PET 1500 ML,118,SOFT DRINKS-NP,LUMBINI BEVERAGE-NEPAL,CONFIRM CHISO,PET,ORANGE,,1500,ML,1500.000 ML,201910
53568,JEERU-JEERA-JEERA MASALA PET 250 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,JEERU,PET,JEERA,,250,ML,250.000 ML,201910
53624,RIGHT-LEMON-PET 1000 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,RIGHT,PET,LEMON,,1000,ML,1000.000 ML,201910
53707,STAND-LEMON-PET 250 ML,118,SOFT DRINKS-NP,M.D.BOTTLERS INDS-NP,STAND,PET,LEMON,,250,ML,250.000 ML,201910
53708,STRIKE-LEMON-CLEAR PET 1500 ML,118,SOFT DRINKS-NP,MANAKAMANA FRUIT & BEVERAGE-NP,STRIKE,PET,LEMON,,1500,ML,1500.000 ML,201910
53856,CONFIRM CHISO-COLA-COLA PET 1500 ML,118,SOFT DRINKS-NP,LUMBINI BEVERAGE-NEPAL,CONFIRM CHISO,PET,COLA,,1500,ML,1500.000 ML,201911
53860,MONSOON DEW-LEMON-PET 1000 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,MONSOON DEW,PET,LEMON,,1000,ML,1000.000 ML,201911
54124,CLUB COLA-COLA-PET 1000 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,CLUB COLA,PET,COLA,,1000,ML,1000.000 ML,201912
54831,MIRINDA ORANGE-ORANGE-ORANGE PET 2250 ML+FR 30 GM HOLI COLOR,118,SOFT DRINKS-NP,VARUN BEVERAGE -NEPAL,MIRINDA ORANGE,PET,ORANGE,,2250,ML,2250.000 ML,202002
99762363,APPLEXX-APPLE-APPLE PET 250 ML,118,SOFT DRINKS-NP,AGRO THAI FOODS PVT LTD-NEPAL,APPLEXX,PET,APPLE,,250,ML,250.000 ML,202107
99762347,DEMAND COLA-COLA-COLA PET 250 ML,118,SOFT DRINKS-NP,DYNAMIC WATER & BEVERAGE-NPL,DEMAND COLA,PET,COLA,,250,ML,250.000 ML,202107
99762396,CASE-COLA-COLA-PET 250 ML,118,SOFT DRINKS-NP,NEPAL M.D FOOD & BEVERAGE-NEPAL,CASE-COLA,PET,COLA,,250,ML,250.000 ML,202108
99762397,FANTUZ-ORANGE-ORANGE PET 250 ML,118,SOFT DRINKS-NP,NEPAL M.D FOOD & BEVERAGE-NEPAL,FANTUZ,PET,ORANGE,,250,ML,250.000 ML,202108
99762398,FANTUZ-ORANGE-ORANGE PET 500 ML,118,SOFT DRINKS-NP,NEPAL M.D FOOD & BEVERAGE-NEPAL,FANTUZ,PET,ORANGE,,500,ML,500.000 ML,202108
99762399,FANTUZ-ORANGE-ORANGE PET 1500 ML,118,SOFT DRINKS-NP,NEPAL M.D FOOD & BEVERAGE-NEPAL,FANTUZ,PET,ORANGE,,1500,ML,1500.000 ML,202108
99762400,MENTION DEW-LEMON-PET 250 ML,118,SOFT DRINKS-NP,NEPAL M.D FOOD & BEVERAGE-NEPAL,MENTION DEW,PET,LEMON,,250,ML,250.000 ML,202108
99762409,SPORT CLEAR-LEMON-PET 250 ML,118,SOFT DRINKS-NP,NEPAL M.D FOOD & BEVERAGE-NEPAL,SPORT CLEAR,PET,LEMON,,250,ML,250.000 ML,202108
99762414,CHISO DEW-LEMON-DEW PET 500 ML,118,SOFT DRINKS-NP,LUMBINI BEVERAGE-NEPAL,CHISO DEW,PET,LEMON,,500,ML,500.000 ML,202108
99762415,SATIRE CLEAR-LEMON-PET 500 ML,118,SOFT DRINKS-NP,NEPAL M.D FOOD & BEVERAGE-NEPAL,SATIRE CLEAR,PET,LEMON,,500,ML,500.000 ML,202108
99762441,SIGHT-LEMON-PET 500 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,SIGHT,PET,LEMON,,500,ML,500.000 ML,202108
99762447,FREEZ-ORANGE-ORANGE PET 250 ML,118,SOFT DRINKS-NP,NEPAL M.D FOOD & BEVERAGE-NEPAL,FREEZ,PET,ORANGE,,250,ML,250.000 ML,202108
99762449,UNIQUE DEW-LEMON-PET 250 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,UNIQUE DEW,PET,LEMON,,250,ML,250.000 ML,202108
99762450,UNIQUE DEW-LEMON-PET 2250 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,UNIQUE DEW,PET,LEMON,,2250,ML,2250.000 ML,202108
99762453,COCA-COLA-COLA-RGB 175 ML,118,SOFT DRINKS-NP,BOTTLERS NEPAL - NEPAL,COCA-COLA,RGB,COLA,,175,ML,175.000 ML,202108
99762454,FANTA ORANGE-ORANGE-ORANGE RGB 175 ML,118,SOFT DRINKS-NP,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,RGB,ORANGE,,175,ML,175.000 ML,202108
99762455,SPRITE-LEMON-RGB 175 ML,118,SOFT DRINKS-NP,BOTTLERS NEPAL - NEPAL,SPRITE,RGB,LEMON,,175,ML,175.000 ML,202108
99762457,MAZZAKO DEW-LEMON-PET 250 ML,118,SOFT DRINKS-NP,NEPAL M.D FOOD & BEVERAGE-NEPAL,MAZZAKO DEW,PET,LEMON,,250,ML,250.000 ML,202108
99762458,CROSS-COLA-COLA-PET 2250 ML,118,SOFT DRINKS-NP,NEPAL M.D FOOD & BEVERAGE-NEPAL,CROSS-COLA,PET,COLA,,2250,ML,2250.000 ML,202108
99762459,FREEZ-ORANGE-ORANGE PET 500 ML,118,SOFT DRINKS-NP,NEPAL M.D FOOD & BEVERAGE-NEPAL,FREEZ,PET,ORANGE,,500,ML,500.000 ML,202108
99762460,UNIQUE DEW-LEMON-PET 1000 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,UNIQUE DEW,PET,LEMON,,1000,ML,1000.000 ML,202108
99762461,UNIQUE DEW-LEMON-PET 1500 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,UNIQUE DEW,PET,LEMON,,1500,ML,1500.000 ML,202108
99762462,CHISO COLA-COLA-PET 250 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,CHISO COLA,PET,COLA,,250,ML,250.000 ML,202108
99762463,CHISO COLA-COLA-PET 500 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,CHISO COLA,PET,COLA,,500,ML,500.000 ML,202108
99762464,ICEEY COLA-COLA-PET 250 ML,118,SOFT DRINKS-NP,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY COLA,PET,COLA,,250,ML,250.000 ML,202108
99762465,ICEEY COLA-COLA-PET 500 ML,118,SOFT DRINKS-NP,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY COLA,PET,COLA,,500,ML,500.000 ML,202108
99762493,ICEEY MINTA ORANGE-ORANGE-PET 250 ML,118,SOFT DRINKS-NP,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY MINTA ORANGE,PET,ORANGE,,250,ML,250.000 ML,202109
99762534,MONSOON DEW-LEMON-PET 600 ML,118,SOFT DRINKS-NP,SINGAPORE BEVERAGE-NEPAL,MONSOON DEW,PET,LEMON,,600,ML,600.000 ML,202110
99762594,MACHO DEW-LEMON-PET 1000 ML,118,SOFT DRINKS-NP,MANAKAMANA FRUIT & BEVERAGE-NP,MACHO DEW,PET,LEMON,,1000,ML,1000.000 ML,202111
99762596,UNIQUE DEW-LEMON-PET 500 ML,118,SOFT DRINKS-NP,SAMBHAVI BEVERAGE-NEPAL,UNIQUE DEW,PET,LEMON,,500,ML,500.000 ML,202111
99762614,MACHO DEW-LEMON-PET 600 ML,118,SOFT DRINKS-NP,MANAKAMANA FRUIT & BEVERAGE-NP,MACHO DEW,PET,LEMON,,600,ML,600.000 ML,202111
99762620,MOUNTAIN DEW-LEMON-PET 2000 ML+250 ML EXTRA,118,SOFT DRINKS-NP,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,PET,LEMON,,2250,ML,2000.000 ML,202111
